dt,x,y,position,velocity,acceleration,jerk,heading
0,0,0,0,0,0,0,0
0.05,0.0024799993697546684,1.539508801445908E-6,0.0025,0.09999999999999999,1.9999999999999998,39.99999999999999,0.0012423102215273207
0.05,0.009979958132511103,2.5024921477648752E-5,0.01,0.19999999999999998,1.9999999999999998,0.0,0.005027599903916435
0.05,0.022479514482446616,1.277723545323583E-4,0.0225,0.3,2.0,4.440892098500626E-15,0.011432378484670491
0.05,0.039977213549533624,4.077360383030193E-4,0.039999999999999994,0.39999999999999997,1.9999999999999996,-8.881784197001252E-15,0.020605696854483435
0.05,0.06246908470263757,0.001007313275055613,0.06249999999999999,0.5,2.0000000000000004,1.7763568394002505E-14,0.03276679864024057
0.05,0.08994633158525664,0.0021190066249394263,0.09,0.6,1.9999999999999996,-1.7763568394002505E-14,0.048216526209171606
0.05,0.12239174440682524,0.003993294515872978,0.1225,0.7,1.9999999999999996,0.0,0.06735314924511093
0.05,0.15977421297434205,0.0069491717538021636,0.16,0.7999999999999999,1.9999999999999996,0.0,0.09069336108877202
0.05,0.20204036841488593,0.01138790720893991,0.2025,0.9,2.0000000000000018,4.440892098500626E-14,0.11889899545990201
0.05,0.24910185344024505,0.01781055897538246,0.25,1.0,1.9999999999999996,-4.440892098500626E-14,0.15280915288548647
0.05,0.30081595151893414,0.026839528376352617,0.3025,1.1,2.0000000000000018,4.440892098500626E-14,0.19347503230814955
0.05,0.35695627357220816,0.03924358123788463,0.36,1.2,1.9999999999999973,-8.881784197001252E-14,0.2421891227314198
0.05,0.41716908952265785,0.05596364646603691,0.4225,1.2999999999999998,1.9999999999999973,0.0,0.3004884836949018
0.05,0.4809104969108817,0.07813217812891202,0.49,1.4,2.0000000000000018,8.881784197001252E-14,0.3700895235369301
0.05,0.5473622207789688,0.10707056912555435,0.5625,1.5,2.0000000000000018,0.0,0.45267782247688465
0.05,0.615334285461272,0.14423721673850723,0.64,1.5999999999999999,1.9999999999999973,-8.881784197001252E-14,0.5494480615397329
0.05,0.6831874126410834,0.19109044160728098,0.7225,1.7,2.0000000000000018,8.881784197001252E-14,0.6603321963443616
0.05,0.7470692737708942,0.24708635212522703,0.8075,1.7,0.0,-40.000000000000036,0.7795538558337335
0.05,0.803802626003688,0.31031391891587723,0.8925,1.7,0.0,0.0,0.8990231790612334
0.05,0.8515374908656532,0.37784584922010156,0.9752425070639286,1.6097002825571454,-1.8059943488570918,-36.11988697714183,1.010880794982754
0.05,0.8896020648174863,0.44587424054848823,1.0532275211917859,1.5097002825571455,-1.9999999999999973,-3.8801130228581115,1.1090761511044214
0.05,0.919291687881771,0.5125241443760109,1.126212535319643,1.4097002825571454,-2.0000000000000018,-8.881784197001252E-14,1.1930276885534539
0.05,0.9420721736209642,0.576563821164537,1.1941975494475003,1.3097002825571455,-1.9999999999999973,8.881784197001252E-14,1.2638431743299385
0.05,0.9592816414747238,0.6371425489168393,1.2571825635753575,1.2097002825571455,-2.0000000000000018,-8.881784197001252E-14,1.323184243588794
0.05,0.9720717470629039,0.6936932880570214,1.3151675777032148,1.1097002825571454,-2.0000000000000018,0.0,1.3727763007068128
0.05,0.9814016107441856,0.7458465661211964,1.368152591831072,1.0097002825571455,-1.9999999999999973,8.881784197001252E-14,1.4141783923319098
0.05,0.9880558489409268,0.7933655513831357,1.4161376059589292,0.9097002825571454,-2.0000000000000018,-8.881784197001252E-14,1.4487075838402173
0.05,0.9926701437257368,0.8361006966750459,1.4591226200867866,0.8097002825571454,-1.9999999999999996,4.440892098500626E-14,1.4774377719482428
0.05,0.99575650158227,0.8739592182035736,1.4971076342146439,0.7097002825571455,-1.9999999999999996,0.0,1.5012274471823868
0.05,0.997725191578402,0.9068849049391415,1.5300926483425012,0.6097002825571454,-2.0000000000000018,-4.440892098500626E-14,1.5207544491624407
0.05,0.9989026514899902,0.9348448463682792,1.5580776624703585,0.5097002825571455,-1.9999999999999973,8.881784197001252E-14,1.5365485269094608
0.05,0.9995455921117608,0.9578207175370953,1.5810626765982159,0.40970028255714547,-2.0000000000000004,-6.217248937900877E-14,1.549018619684721
0.05,0.9998518288576357,0.975803057270023,1.5990476907260731,0.30970028255714543,-2.0000000000000004,0.0,1.5584743965200953
0.05,0.999968392648224,0.9887875241475087,1.6120327048539305,0.20970028255714546,-1.9999999999999996,1.7763568394002505E-14,1.5651425593802912
0.05,0.9999973915678839,0.996772480189249,1.6200177189817877,0.10970028255714545,-2.0,-8.881784197001252E-15,1.5691786514328319
0.05,0.9999999852957969,0.9997574929256494,1.623002733109645,0.009700282557145456,-1.9999999999999998,4.440892098500626E-15,1.5706750512002277
0.05,1.0000000000000002,1.0,1.6232452401735737,0.0,-0.1940056511429091,36.11988697714181,1.5707963267948966
0.05,1.0000000000000002,1.0,1.6232452401735737,0.0,0.0,3.8801130228581817,1.5707963267948966
