dt,x,y,position,velocity,acceleration,jerk,heading
0.05,-1.1372338220421612,-1.3775889827079504,3.442499999999999,1.7,0.0,0.0,1.166429477534669
0.05,-1.1051257965229897,-1.2988905700258306,3.527499999999999,1.7,0.0,0.0,1.1988900417010078
0.05,-1.075236781849148,-1.2193210672048007,3.612499999999999,1.7,0.0,0.0,1.2226793568539527
0.05,-1.0469285857774515,-1.139174370448196,3.697499999999999,1.7,0.0,0.0,1.2386015980838434
0.05,-1.0196022959078457,-1.058686925108535,3.782499999999999,1.7,0.0,0.0,1.247205321762076
0.05,-0.9926850761277115,-0.9780614868895892,3.867499999999999,1.7,0.0,0.0,1.2487890103721682
0.05,-0.9656152830990139,-0.8974872453594116,3.952499999999999,1.7,0.0,0.0,1.2434077072800849
0.05,-0.9378270776352249,-0.8171584171987774,4.037499999999999,1.7,0.0,0.0,1.2308744933243765
0.05,-0.9087352114890688,-0.7372934105821001,4.122499999999999,1.7,0.0,0.0,1.2107557873914616
0.05,-0.8777208502232523,-0.6581566690918887,4.207499999999999,1.7,0.0,0.0,1.1823640966917992
0.05,-0.8441202071627114,-0.5800852575322,4.292499999999999,1.7,0.0,0.0,1.1447585069409532
0.05,-0.8072196715738573,-0.503521791276776,4.377499999999999,1.7,0.0,0.0,1.0967747386468636
0.05,-0.7662643220387739,-0.42905356116817717,4.462499999999999,1.7,0.0,0.0,1.037125327478608
0.05,-0.7204909853480126,-0.35745302020182335,4.5474999999999985,1.7,0.0,0.0,0.964633619570639
0.05,-0.6691999815510028,-0.28970508782464677,4.6324999999999985,1.7,0.0,0.0,0.8786722269061484
0.05,-0.6129582108088065,-0.22806595578716937,4.715974456121282,1.6389782448513563,-1.2204351029728722,-24.408702059457443,0.7816888120047641
0.05,-0.5538562440344723,-0.1750222898841256,4.79542336836385,1.5389782448513565,-1.9999999999999973,-15.591297940542503,0.6798853038305176
0.05,-0.4937181812573259,-0.13118879756646762,4.869872280606418,1.4389782448513564,-2.0000000000000018,-8.881784197001252E-14,0.5792869801764653
0.05,-0.43388170235086143,-0.09598763597853877,4.939321192848986,1.3389782448513563,-2.0000000000000018,0.0,0.4843532129193714
0.05,-0.37561719627198165,-0.06848604122967394,5.003770105091554,1.2389782448513564,-1.9999999999999973,8.881784197001252E-14,0.3981810480743887
0.05,-0.3199900145543415,-0.047555384647610666,5.063219017334122,1.1389782448513563,-2.0000000000000018,-8.881784197001252E-14,0.3222782864614962
0.05,-0.26781174144356945,-0.03202945758654985,5.117667929576689,1.0389782448513565,-1.9999999999999973,8.881784197001252E-14,0.2568618849479847
0.05,-0.21965750594702382,-0.02081623021202872,5.167116841819257,0.9389782448513565,-1.9999999999999996,-4.440892098500626E-14,0.20134647455680643
0.05,-0.17591323548377136,-0.012955730004055921,5.211565754061825,0.8389782448513564,-2.0000000000000018,-4.440892098500626E-14,0.1547725514613012
0.05,-0.13682688736445292,-0.0076378342462928295,5.251014666304393,0.7389782448513564,-1.9999999999999996,4.440892098500626E-14,0.11608970695173715
0.05,-0.10255167971646739,-0.00419722046510751,5.285463578546961,0.6389782448513565,-1.9999999999999996,0.0,0.08431020477019802
0.05,-0.07317847481810547,-0.0020983128446459,5.314912490789529,0.5389782448513564,-2.0000000000000018,-4.440892098500626E-14,0.05857658841675484
0.05,-0.04875850696450246,-9.17736725396745E-4,5.339361403032097,0.43897824485135645,-1.9999999999999984,6.661338147750939E-14,0.0381814692823903
0.05,-0.029318736581472438,-3.279691033104548E-4,5.358810315274664,0.33897824485135647,-1.9999999999999996,-2.220446049250313E-14,0.02256448801315525
0.05,-0.014871966178778173,-8.366754621369488E-5,5.373259227517232,0.23897824485135644,-2.0000000000000004,-1.7763568394002505E-14,0.011300593014557991
0.05,-0.005423353373094297,-1.1064806973770658E-5,5.382708139759799,0.13897824485135643,-2.0,8.881784197001252E-15,0.004086888318945325
0.05,-9.744561740450131E-4,-3.5628935535214623E-7,5.387157052002367,0.03897824485135643,-2.0,0.0,7.314656946442177E-4
0.05,-2.6645352591003757E-15,1.3322676295501878E-15,5.388131508123651,0.0,-0.7795648970271286,24.408702059457426,1.7763568394002505E-15
0.05,-2.6645352591003757E-15,1.3322676295501878E-15,5.388131508123651,0.0,0.0,15.591297940542571,1.7763568394002505E-15
