dt,x,y,position,velocity,acceleration,jerk,heading
0,0,0,0,0,0,0,0
0.05,0.001645,0.0,0.0018750000000000004,0.07500000000000001,1.5000000000000002,30.000000000000004,0.0
0.05,0.007270000000000006,0.0,0.0075000000000000015,0.15000000000000002,1.5000000000000002,0.0,0.0
0.05,0.016644999999999986,0.0,0.016875,0.22499999999999998,1.4999999999999991,-2.220446049250313E-14,0.0
0.05,0.029770000000000057,0.0,0.030000000000000002,0.30000000000000004,1.5000000000000013,4.440892098500626E-14,0.0
0.05,0.04664500000000015,0.0,0.046875,0.375,1.4999999999999991,-4.440892098500626E-14,0.0
0.05,0.06727000000000029,0.0,0.0675,0.44999999999999996,1.4999999999999991,0.0,0.0
0.05,0.09164499999999973,0.0,0.091875,0.5249999999999999,1.4999999999999991,0.0,0.0
0.05,0.11976999999999892,0.0,0.12,0.6000000000000001,1.5000000000000036,8.881784197001252E-14,0.0
0.05,0.15164499999999803,0.0,0.151875,0.675,1.4999999999999991,-8.881784197001252E-14,0.0
0.05,0.187269999999997,0.0,0.1875,0.75,1.4999999999999991,0.0,0.0
0.05,0.22664499999999582,0.0,0.226875,0.8250000000000001,1.5000000000000013,4.440892098500626E-14,0.0
0.05,0.2697699999999946,0.0,0.27,0.8999999999999999,1.499999999999997,-8.881784197001252E-14,0.0
0.05,0.3166449999999974,0.0,0.316875,0.9750000000000001,1.5000000000000036,1.3322676295501878E-13,0.0
0.05,0.367270000000003,0.0,0.36750000000000005,1.0499999999999998,1.4999999999999947,-1.7763568394002505E-13,0.0
0.05,0.42164500000000904,0.0,0.42187500000000006,1.125,1.5000000000000036,1.7763568394002505E-13,0.0
0.05,0.4797700000000154,0.0,0.4800000000000001,1.2000000000000002,1.5000000000000036,0.0,0.0
0.05,0.5416450000000222,0.0,0.5418750000000001,1.275,1.4999999999999947,-1.7763568394002505E-13,0.0
0.05,0.6072700000000295,0.0,0.6075000000000002,1.35,1.5000000000000036,1.7763568394002505E-13,0.0
0.05,0.6766450000000372,0.0,0.6768750000000001,1.4249999999999998,1.4999999999999947,-1.7763568394002505E-13,0.0
0.05,0.7497700000000451,0.0,0.7500000000000001,1.5,1.5000000000000036,1.7763568394002505E-13,0.0
0.05,0.8247700000000534,0.0,0.8250000000000002,1.5,0.0,-30.00000000000007,0.0
0.05,0.8997700000000617,0.0,0.9000000000000001,1.5,0.0,0.0,0.0
0.05,0.9747700000000699,0.0,0.9750000000000001,1.5,0.0,0.0,0.0
0.05,1.0497700000000783,0.0,1.05,1.5,0.0,0.0,0.0
0.05,1.1247700000000864,0.0,1.125,1.5,0.0,0.0,0.0
0.05,1.1997700000000946,0.0,1.2,1.5,0.0,0.0,0.0
0.05,1.274770000000103,0.0,1.275,1.5,0.0,0.0,0.0
0.05,1.349770000000111,0.0,1.3499999999999999,1.5,0.0,0.0,0.0
0.05,1.4247700000001193,0.0,1.4249999999999998,1.5,0.0,0.0,0.0
0.05,1.4997700000001273,0.0,1.4999999999999998,1.5,0.0,0.0,0.0
0.05,1.5747700000001357,0.0,1.5749999999999997,1.5,0.0,0.0,0.0
0.05,1.649770000000144,0.0,1.6499999999999997,1.5,0.0,0.0,0.0
0.05,1.724770000000152,0.0,1.7249999999999996,1.5,0.0,0.0,0.0
0.05,1.7997700000001604,0.0,1.7999999999999996,1.5,0.0,0.0,0.0
0.05,1.8747700000001686,0.0,1.8749999999999996,1.5,0.0,0.0,0.0
0.05,1.9497700000001768,0.0,1.9499999999999995,1.5,0.0,0.0,0.0
0.05,2.024770000000185,0.0,2.0249999999999995,1.5,0.0,0.0,0.0
0.05,2.0997700000001935,0.0,2.0999999999999996,1.5,0.0,0.0,0.0
0.05,2.1747700000002017,0.0,2.175,1.5,0.0,0.0,0.0
0.05,2.2497700000002103,0.0,2.25,1.5,0.0,0.0,0.0
0.05,2.324770000000218,0.0,2.325,1.5,0.0,0.0,0.0
0.05,2.399770000000227,0.0,2.4000000000000004,1.5,0.0,0.0,0.0
0.05,2.4747700000002357,0.0,2.4750000000000005,1.5,0.0,0.0,0.0
0.05,2.549770000000244,0.0,2.5500000000000007,1.5,0.0,0.0,0.0
0.05,2.624770000000252,0.0,2.625000000000001,1.5,0.0,0.0,0.0
0.05,2.6997700000002607,0.0,2.700000000000001,1.5,0.0,0.0,0.0
0.05,2.774770000000269,0.0,2.7750000000000012,1.5,0.0,0.0,0.0
0.05,2.8497700000002775,0.0,2.8500000000000014,1.5,0.0,0.0,0.0
0.05,2.924770000000286,0.0,2.9250000000000016,1.5,0.0,0.0,0.0
0.05,2.9997700000002947,0.0,3.0000000000000018,1.5,0.0,0.0,0.0
0.05,3.074770000000303,0.0,3.075000000000002,1.5,0.0,0.0,0.0
0.05,3.149770000000311,0.0,3.150000000000002,1.5,0.0,0.0,0.0
0.05,3.2247700000003197,0.0,3.2250000000000023,1.5,0.0,0.0,0.0
