timestamp,intake_lidar,left_lidar,right_lidar,drive_0,drive_1,drive_2,drive_3
1524533915624,687.8865941778422,13.617676451802255,1625.778188085556,906421.0,413272.0,-2599795.0,443206.0
1524533915626,687.8865941778422,13.617676451802255,1625.778188085556,906421.0,413272.0,-2599795.0,445390.0
1524533915629,687.8865941778422,13.617676451802255,1625.778188085556,906421.0,415803.0,-2599795.0,445390.0
1524533915632,687.8865941778422,13.617676451802255,1625.778188085556,906421.0,415803.0,-2599795.0,445390.0
1524533915636,687.8865941778422,13.617676451802255,1625.778188085556,904317.0,415803.0,-2597535.0,445390.0
1524533915642,687.4900822327138,17.671623450517657,1621.2571689605713,904317.0,415803.0,-2597535.0,445390.0
1524533915643,687.4900822327138,17.671623450517657,1621.2571689605713,904317.0,415803.0,-2597535.0,445390.0
1524533915647,687.4900822327138,17.671623450517657,1621.2571689605713,904317.0,415803.0,-2597535.0,447953.0
1524533915652,687.4900822327138,17.671623450517657,1621.2571689605713,904317.0,415803.0,-2597535.0,447953.0
1524533915658,690.9245493855477,19.55190881490708,1623.3796314239503,901864.0,418824.0,-2595069.0,447953.0
1524533915662,690.9245493855477,19.55190881490708,1623.3796314239503,901864.0,418824.0,-2595069.0,447953.0
1524533915667,690.9245493855477,19.55190881490708,1623.3796314239503,901864.0,418824.0,-2595069.0,447953.0
1524533915672,690.9245493855477,19.55190881490708,1623.3796314239503,901864.0,418824.0,-2595069.0,450648.0
1524533915677,692.8034834741355,20.10326099991799,1623.9830771446227,899439.0,421997.0,-2592349.0,450648.0
1524533915682,692.8034834741355,20.10326099991799,1623.9830771446227,899439.0,421997.0,-2592349.0,450648.0
1524533915687,692.8034834741355,20.10326099991799,1623.9830771446227,899439.0,421997.0,-2592349.0,450648.0
1524533915692,692.8034834741355,20.10326099991799,1623.9830771446227,899439.0,421997.0,-2592349.0,453523.0
1524533915697,694.2015715445282,20.10326099991799,1620.9290963888168,896760.0,421997.0,-2592349.0,453523.0
1524533915702,694.2015715445282,20.74756685495377,1620.9290963888168,896760.0,425252.0,-2592349.0,453523.0
1524533915707,694.2015715445282,20.74756685495377,1620.9290963888168,896760.0,425252.0,-2589365.0,453523.0
1524533915713,694.2015715445282,20.74756685495377,1620.9290963888168,896760.0,425252.0,-2589365.0,456706.0
1524533915720,696.2965506926776,20.74756685495377,1615.1259662389755,893464.0,428390.0,-2589365.0,456706.0
1524533915726,696.2965506926776,22.927361416816716,1615.1259662389755,893464.0,428390.0,-2586046.0,456706.0
1524533915728,696.2965506926776,22.927361416816716,1615.1259662389755,893464.0,428390.0,-2586046.0,456706.0
1524533915732,696.2965506926776,22.927361416816716,1615.1259662389755,893464.0,428390.0,-2586046.0,459737.0
1524533915741,696.4873648431303,25.014202308654788,1610.8578001022338,893464.0,428390.0,-2586046.0,459737.0
1524533915743,696.4873648431303,25.014202308654788,1610.8578001022338,893464.0,431663.0,-2586046.0,459737.0
1524533915747,696.4873648431303,25.014202308654788,1610.8578001022338,890292.0,431663.0,-2586046.0,459737.0
1524533915752,696.4873648431303,25.014202308654788,1610.8578001022338,890292.0,431663.0,-2582916.0,459737.0
1524533915757,697.5268119627239,26.11607130765915,1609.365719294548,890292.0,431663.0,-2582916.0,459737.0
1524533915762,697.5268119627239,26.11607130765915,1609.365719294548,890292.0,431663.0,-2582916.0,463265.0
1524533915767,697.5268119627239,26.11607130765915,1609.365719294548,887198.0,435489.0,-2582916.0,463265.0
1524533915772,697.5268119627239,26.11607130765915,1609.365719294548,887198.0,435489.0,-2579585.0,463265.0
1524533915777,701.3417886025907,26.11607130765915,1607.9894506692885,887198.0,435489.0,-2579585.0,463265.0
1524533915782,701.3417886025907,27.15939286053181,1607.9894506692885,887198.0,435489.0,-2579585.0,466681.0
1524533915787,701.3417886025907,27.15939286053181,1607.9894506692885,883984.0,435489.0,-2579585.0,466681.0
1524533915793,701.3417886025907,27.15939286053181,1607.9894506692885,883984.0,439806.0,-2576208.0,466681.0
1524533915797,703.8301020083429,27.100845414400105,1609.0461040258406,883984.0,439806.0,-2576208.0,466681.0
1524533915802,703.8301020083429,27.100845414400105,1609.0461040258406,883984.0,439806.0,-2576208.0,466681.0
1524533915807,703.8301020083429,27.100845414400105,1609.0461040258406,880525.0,444139.0,-2576208.0,470686.0
1524533915818,703.8301020083429,27.100845414400105,1609.0461040258406,880525.0,444139.0,-2572332.0,470686.0
1524533915822,704.684799899459,30.234091827273375,1607.3433441400527,880525.0,444139.0,-2572332.0,470686.0
1524533915824,704.684799899459,30.234091827273375,1607.3433441400527,880525.0,444139.0,-2572332.0,470686.0
1524533915827,704.684799899459,30.234091827273375,1607.3433441400527,880525.0,444139.0,-2572332.0,474808.0
1524533915832,704.684799899459,30.234091827273375,1607.3433441400527,876719.0,444139.0,-2572332.0,474808.0
1524533915837,705.6688401641846,33.367338240146644,1604.6997430801391,876719.0,448368.0,-2568406.0,474808.0
1524533915842,705.6688401641846,33.367338240146644,1604.6997430801391,876719.0,448368.0,-2568406.0,474808.0
1524533915847,705.6688401641846,33.367338240146644,1604.6997430801391,876719.0,448368.0,-2568406.0,474808.0
1524533915852,705.6688401641846,33.367338240146644,1604.6997430801391,872719.0,448368.0,-2568406.0,478987.0
1524533915858,708.2787750015259,35.854433083534246,1607.3215356826781,872719.0,452874.0,-2564071.0,478987.0
1524533915863,708.2787750015259,35.854433083534246,1607.3215356826781,872719.0,452874.0,-2564071.0,478987.0
1524533915867,708.2787750015259,35.854433083534246,1607.3215356826781,872719.0,452874.0,-2564071.0,478987.0
1524533915872,708.2787750015259,35.854433083534246,1607.3215356826781,872719.0,452874.0,-2564071.0,483446.0
1524533915877,711.9069828131201,35.854433083534246,1612.955210351944,868470.0,457320.0,-2564071.0,483446.0
1524533915882,711.9069828131201,43.80595402121544,1612.955210351944,868470.0,457320.0,-2564071.0,483446.0
1524533915887,711.9069828131201,43.80595402121544,1612.955210351944,868470.0,457320.0,-2559800.0,483446.0
1524533915892,711.9069828131201,43.80595402121544,1612.955210351944,868470.0,457320.0,-2559800.0,487882.0
1524533915898,712.1843009459974,49.270380115509035,1608.910285997391,864420.0,461912.0,-2559800.0,487882.0
1524533915902,712.1843009459974,49.270380115509035,1608.910285997391,864420.0,461912.0,-2559800.0,487882.0
1524533915907,712.1843009459974,49.270380115509035,1608.910285997391,864420.0,461912.0,-2555553.0,487882.0
1524533915912,712.1843009459974,49.270380115509035,1608.910285997391,860077.0,461912.0,-2555553.0,492799.0
1524533915918,712.1843009459974,49.270380115509035,1608.910285997391,860077.0,466714.0,-2555553.0,492799.0
1524533915926,714.988791473508,51.766567671298986,1602.3697089910506,860077.0,466714.0,-2551234.0,492799.0
1524533915932,714.988791473508,51.766567671298986,1602.3697089910506,860077.0,466714.0,-2551234.0,497700.0
1524533915941,718.534236842394,54.26275522708894,1602.8859384059906,855296.0,466714.0,-2551234.0,497700.0
1524533915943,718.534236842394,54.26275522708894,1602.8859384059906,855296.0,466714.0,-2551234.0,497700.0
1524533915944,718.534236842394,54.26275522708894,1602.8859384059906,855296.0,471851.0,-2551234.0,497700.0
1524533915947,718.534236842394,54.26275522708894,1602.8859384059906,855296.0,471851.0,-2546484.0,497700.0
1524533915952,718.534236842394,54.26275522708894,1602.8859384059906,855296.0,471851.0,-2546484.0,497700.0
1524533915957,721.1085538619758,55.35895463228226,1603.2620014905929,850659.0,471851.0,-2546484.0,497700.0
1524533915962,721.1085538619758,55.35895463228226,1603.2620014905929,850659.0,471851.0,-2546484.0,503003.0
1524533915967,721.1085538619758,55.35895463228226,1603.2620014905929,850659.0,477114.0,-2541769.0,503003.0
1524533915972,721.1085538619758,55.35895463228226,1603.2620014905929,850659.0,477114.0,-2541769.0,503003.0
1524533915977,725.1478488502504,55.35895463228226,1603.2620014905929,850659.0,477114.0,-2541769.0,503003.0
1524533915982,725.1478488502504,58.86916754245758,1593.0096090316774,845230.0,477114.0,-2541769.0,503003.0
1524533915987,725.1478488502504,58.86916754245758,1593.0096090316774,845230.0,477114.0,-2541769.0,508230.0
1524533915992,725.1478488502504,58.86916754245758,1593.0096090316774,845230.0,482633.0,-2536460.0,508230.0
1524533915997,729.7196238701345,58.86916754245758,1581.0290021896362,845230.0,482633.0,-2536460.0,508230.0
1524533916002,729.7196238701345,61.28318104743958,1581.0290021896362,845230.0,482633.0,-2536460.0,508230.0
1524533916007,729.7196238701345,61.28318104743958,1581.0290021896362,840278.0,487694.0,-2536460.0,513674.0
1524533916020,733.4130806751252,65.85484297275543,1574.9080930709838,840278.0,487694.0,-2531033.0,513674.0
1524533916024,733.4130806751252,65.85484297275543,1574.9080930709838,840278.0,487694.0,-2531033.0,513674.0
1524533916025,733.4130806751252,65.85484297275543,1574.9080930709838,835009.0,487694.0,-2531033.0,519024.0
