timestamp,intake_lidar,left_lidar,right_lidar,drive_0,drive_1,drive_2,drive_3
1524533951712,673.9393408889771,-7.795887100696561,1658.9682860136031,888438.0,375092.0,-2568932.0,378759.0
1524533951717,673.6777637413741,-7.39841841459274,1660.9941075086595,888438.0,375092.0,-2568932.0,378759.0
1524533951722,673.6777637413741,-7.39841841459274,1660.9941075086595,888438.0,375092.0,-2568932.0,378759.0
1524533951727,673.6777637413741,-7.39841841459274,1660.9941075086595,888438.0,375092.0,-2568932.0,378759.0
1524533951732,673.6777637413741,-7.39841841459274,1660.9941075086595,888438.0,375092.0,-2568932.0,378759.0
1524533951737,673.5438707789183,-7.916555702686307,1662.749682188034,888438.0,375092.0,-2568932.0,378759.0
1524533951742,673.5438707789183,-7.916555702686307,1662.749682188034,888438.0,375092.0,-2568932.0,378759.0
1524533951747,673.5438707789183,-7.916555702686307,1662.749682188034,888438.0,375092.0,-2568932.0,378759.0
1524533951752,673.5438707789183,-7.916555702686307,1662.749682188034,888438.0,375092.0,-2568932.0,378759.0
1524533951757,674.7347912378311,-7.147580271959303,1662.2069986104966,888438.0,375092.0,-2568932.0,378759.0
1524533951762,674.7347912378311,-7.147580271959303,1662.2069986104966,888438.0,375092.0,-2568932.0,378759.0
1524533951767,674.7347912378311,-7.147580271959303,1662.2069986104966,888438.0,375092.0,-2568932.0,378759.0
1524533951772,674.7347912378311,-7.147580271959303,1662.2069986104966,888438.0,375092.0,-2568932.0,378759.0
1524533951777,674.2069319114686,-6.039499235153197,1661.9177671432494,888438.0,375092.0,-2568932.0,378759.0
1524533951782,674.2069319114686,-6.039499235153197,1661.9177671432494,888438.0,375092.0,-2568932.0,378759.0
1524533951787,674.2069319114686,-6.039499235153197,1661.9177671432494,888438.0,375092.0,-2568932.0,378759.0
1524533951792,674.2069319114686,-6.039499235153197,1661.9177671432494,888438.0,375092.0,-2568932.0,378759.0
1524533951797,675.2022472684384,-7.481046238541602,1661.2654648303985,888438.0,375092.0,-2568932.0,378759.0
1524533951802,675.2022472684384,-7.481046238541602,1661.2654648303985,888438.0,375092.0,-2568932.0,378759.0
1524533951807,675.2022472684384,-7.481046238541602,1661.2654648303985,888438.0,375092.0,-2568932.0,378759.0
1524533951812,675.2022472684384,-7.481046238541602,1661.2654648303985,888438.0,375092.0,-2568932.0,378759.0
1524533951817,675.8087247972489,-8.73498374521732,1658.5875138044357,888438.0,375092.0,-2568932.0,378759.0
1524533951822,675.8087247972489,-8.73498374521732,1658.5875138044357,888438.0,375092.0,-2568932.0,378759.0
1524533951827,675.8087247972489,-8.73498374521732,1658.5875138044357,888438.0,375092.0,-2568932.0,378759.0
1524533951832,675.8087247972489,-8.73498374521732,1658.5875138044357,888438.0,375092.0,-2568932.0,378759.0
1524533951837,674.1632232069969,-8.73498374521732,1658.5875138044357,888438.0,375092.0,-2568932.0,378759.0
1524533951842,674.1632232069969,-7.8183868408203105,1655.7787222146987,888438.0,375092.0,-2568932.0,378759.0
1524533951847,674.1632232069969,-7.8183868408203105,1655.7787222146987,888438.0,375092.0,-2568932.0,378759.0
1524533951852,674.1632232069969,-7.8183868408203105,1655.7787222146987,888438.0,375092.0,-2568932.0,378759.0
1524533951858,673.8407021772862,-6.512899065017699,1651.7383379936218,888438.0,375092.0,-2568932.0,378759.0
1524533951862,673.8407021772862,-6.512899065017699,1651.7383379936218,888438.0,375092.0,-2568932.0,378759.0
1524533951867,673.8407021772862,-6.512899065017699,1651.7383379936218,888438.0,375092.0,-2568932.0,378759.0
1524533951872,673.8407021772862,-6.512899065017699,1651.7383379936218,888438.0,375092.0,-2568932.0,378759.0
1524533951877,673.1686086823942,-6.044902169704436,1654.52892370224,888438.0,375092.0,-2568932.0,378759.0
1524533951882,673.1686086823942,-6.044902169704436,1654.52892370224,888438.0,375092.0,-2568932.0,378759.0
1524533951887,673.1686086823942,-6.044902169704436,1654.52892370224,888438.0,375092.0,-2568932.0,378759.0
